,,,,Oxygen,,,,,,,,,,,,,,,,Carbon Dioxide,,,,,,,,,,,,,,,,,,,,,,,,
Log Date Time,MS,Tick,Day,Crew O2 Consumed,Crew Env O2,VPGC Env O2,O2 Store,Total Sim O2,O2 Created by OGS,VPGC Plant O2 Produced,Crew GARDEN O2 Produced,Total O2 Produced,B(X) - Change in Creation of O2/Change in Total O2,B(X) Daily Aerage,"M(X,?) - O2 Consumed or Removed/Total O2","M(X,?)Daily Average","Eigenvalue, ?","Eigenvalue, ? of Daily Average",Filter for Daily value,CO2 Store,Crew CO2 Injected,VPGC CO2 Injected,VPGC CO2 Injected (kg/Day),Total CO2 Injected,Crew CO2 Produced ,Crew CO2 Produced (kg/Day),VCCR CO2 Removed,VPGC CO2 Consumed,GARDEN CO2 Consumed,Plant CO2 Consumed,Plant CO2 Consumed (kg/Day),PhisoChem Removal (kg/Day),Air Revitalization (kg CO2 per Day),Crew Env CO2,VPGC Env CO2,Total Sim CO2,CO2 Concentration (%) ,B(X) - Change in Creation of CO2/Change in Total CO2,B(X) Daily Aerage,"M(X,?) - CO2 Consumed or Removed/Total CO2","CO2 M(X,?)Daily Average","CO2 Eigenvalue, ?","CO2 Eigenvalue, ? of Daily Average",CRS And waste?
10/14/2020 11:31,713,3512,,2.5892954,4731.097,348.88892,10000,15079.98592,7.7101383,1.6405741,0.023759156,9.374471556,7.80557E-07,,0.000171704,,0.000170924,,FALSE,5005.1743,0,0,,0,2.226794,,0.5235726,1.5332466,0.021999218,1.555245818,,,,2.9206073,4.8031025,5012.89801,,-0.81600848,,0.000414694,,0.816423174,,
10/14/2020 11:31,713,3513,,27.185236,4703.9355,370.5295,9980,15054.465,7.7101383,1.6405741,0.023747304,9.374459704,4.64403E-07,,0.001805792,,0.001805328,,FALSE,5003.63,0,0,,0,23.379303,,1.2334893,1.5332466,0.021988245,1.555234845,,,,25.044434,3.2698557,5031.94429,,1.110584802,,0.000554204,,-1.110030598,,
10/14/2020 11:31,713,3514,,2.5892954,4701.3696,362.1701,9997.71,15061.2497,7.7101383,1.6405742,0.023769682,9.374482182,3.31304E-06,,0.000171918,,0.000168605,,FALSE,5011.4287,0,0,,0,2.226794,,10.576587,1.5332468,0.022008963,1.555255763,,,,16.672632,1.7366091,5029.837941,,10.04226413,,0.002411975,,-10.03985216,,
10/14/2020 11:31,744,3515,,7.035328,4694.3584,343.8107,10000,15038.1691,7.7101383,1.6405742,0.023797741,9.374510241,-1.2157E-06,,0.000467831,,0.000469047,,FALSE,4988.651,0,20,,20,6.050382,,0,1.5332469,0.022034943,1.555281843,,,,22.700981,20.203362,5031.555343,,2.226379277,,0.000309106,,-2.226070171,,
10/14/2020 11:31,744,3516,,7.035328,4687.347,365.4513,9980,15032.7983,7.7101383,1.6405742,0.023816152,9.374528652,-3.42798E-06,,0.000467999,,0.000471427,,FALSE,4998.2417,0,0,,0,6.050382,,9.590755,1.5332469,0.02205199,1.55529889,,,,19.138557,18.670113,5036.05037,,0,,0.002213253,,0.002213253,,
10/14/2020 11:31,744,3517,,7.035328,4680.336,357.0919,9997.71,15035.1379,7.7101383,1.6405742,0.023828998,9.374541498,5.49068E-06,,0.000467926,,0.000462435,,FALSE,5006.3325,0,0,,0,6.050382,,8.090787,1.5332469,0.022063887,1.555310787,,,,17.076088,17.136864,5040.545452,,0,,0.001913701,,0.001913701,,
10/14/2020 11:31,760,3518,,7.035328,4673.3247,378.73248,9980,15032.05718,7.7101383,1.6405742,0.023838624,9.374551124,-3.12459E-06,,0.000468022,,0.000471146,,FALSE,5010.7744,0,0,,0,6.050382,,7.2197194,1.5332469,0.0220728,1.5553197,,,,15.884677,15.603617,5042.262694,,0,,0.001740298,,0.001740298,,
10/14/2020 11:31,760,3519,,7.035328,4666.3135,370.37308,9997.71,15034.39658,7.7101383,1.6405742,0.023846382,9.374558882,3.31623E-06,,0.000467949,,0.000464633,,FALSE,5014.7163,0,0,,0,6.050382,,6.719515,1.5332469,0.022079984,1.555326884,,,,15.193462,14.07037,5043.980132,,0,,0.001640538,,0.001640538,,
10/14/2020 11:31,760,3520,,7.035328,4659.3022,352.01367,10000,15011.31587,7.7101383,1.6405743,0.023853054,9.374565654,-2.93405E-07,,0.000468668,,0.000468962,,FALSE,5018.3716,0,0,,0,6.050382,,6.4332223,1.5332469,0.02208616,1.55533306,,,,14.788535,12.537123,5045.697258,,0,,0.001583241,,0.001583241,,
10/14/2020 11:31,760,3521,,7.035328,4652.291,373.65427,9980,15005.94527,7.7101383,1.6405743,0.02385907,9.37457167,-1.12017E-06,,0.000468836,,0.000469956,,FALSE,5021.856,0,0,,0,6.050382,,6.262031,1.5332469,0.022091731,1.555338631,,,,14.554793,11.003876,5047.414669,,0,,0.001548787,,0.001548787,,
10/14/2020 11:31,760,3522,,7.035328,4645.28,365.29486,9997.71,15008.28486,7.7101383,1.6405743,0.0238647,9.3745773,2.4064E-06,,0.000468763,,0.000466357,,FALSE,5025.241,0,0,,0,6.050382,,6.163267,1.5332469,0.022096941,1.555343841,,,,14.41981,9.470629,5049.131439,,0,,0.001528701,,0.001528701,,
10/14/2020 11:31,760,3523,,7.035328,4638.2686,346.93546,10000,14985.20406,7.7101383,1.6405743,0.023870083,9.374582683,-2.33224E-07,,0.000469485,,0.000469718,,FALSE,5028.5723,0,0,,0,6.050382,,6.109025,1.5332469,0.02210193,1.55534883,,,,14.339064,7.9373817,5050.848746,,0,,0.001517443,,0.001517443,,
10/14/2020 11:31,760,3524,,2.5892954,4635.7026,368.57605,9980,14984.27865,7.7101383,1.6405743,0.023875313,9.374587913,-5.65155E-06,,0.000172801,,0.000178452,,FALSE,5031.8696,0,0,,0,2.226794,,6.0749836,1.5332469,0.022106772,1.555353672,,,,10.468768,6.4041348,5048.742503,,1.815359473,,0.001511334,,-1.813848138,,
10/14/2020 11:31,760,3525,,2.5892954,4633.1367,360.21664,9997.71,14991.06334,7.7101383,1.6405743,0.02387479,9.37458739,-7.70853E-08,,0.000172723,,0.0001728,,FALSE,5033.529,0,0,,0,2.226794,,4.4372473,1.5332469,0.022106284,1.555353184,,,,8.236208,4.8708878,5046.636096,,0,,0.001187445,,0.001187445,,
10/14/2020 11:31,760,3526,,2.5892954,4630.571,341.85724,10000,14972.42824,7.7101383,1.6405743,0.023870984,9.374583584,2.04238E-07,,0.000172938,,0.000172733,,FALSE,5034.2446,0,0,,0,2.226794,,3.4938307,1.5332469,0.022102764,1.555349664,,,,6.9470677,3.3376408,5044.529309,,0,,0.001000922,,0.001000922,,
10/14/2020 11:31,760,3527,,2.5892954,4628.005,363.49783,9980,14971.50283,7.7101383,1.6405743,0.023865305,9.374577905,6.13674E-06,,0.000172948,,0.000166812,,FALSE,5034.4136,0,0,,0,2.226794,,2.9466264,1.5332469,0.022097504,1.555344404,,,,6.2051373,1.8043939,5042.423131,,0,,0.000892819,,0.000892819,,
10/14/2020 11:31,760,3528,147,0.59062034,4627.439,355.13843,9997.71,14980.28743,7.7101383,1.6405743,0.023865268,9.374577868,-4.21192E-09,,3.94265E-05,,3.94307E-05,,TRUE,5011.6357,0,20,,20,0.5079335,,0,1.5332469,0.022097468,1.555344368,1.642408788,4.105072028,5.747480817,6.6909723,20.271147,5038.597819,,0.449338654,,0.000308686,,-0.449029968,,
10/14/2020 11:31,775,3529,,0.59062034,4626.873,376.77902,9980,14983.65202,7.7101383,1.6405743,0.023859272,9.374571872,-1.78209E-06,,3.94176E-05,,4.11997E-05,,FALSE,5011.696,0,0,,0,0.5079335,,2.838058,1.5332469,0.022091918,1.555338818,,,,4.3387556,18.737898,5034.772654,,0,,0.000872611,,0.000872611,,
10/14/2020 11:31,775,3530,,0.59062034,4626.307,368.41962,9997.71,14992.43662,7.7101383,1.6405743,0.023849888,9.374562488,-1.06823E-06,,3.93946E-05,,4.04628E-05,,FALSE,5010.758,0,0,,0,0.5079335,,1.8400428,1.533247,0.022083228,1.555330228,,,,2.984563,17.204649,5030.947212,,0,,0.000674897,,0.000674897,,
10/14/2020 11:31,775,3531,,0.59062034,4625.741,350.0602,10000,14975.8012,7.7101383,1.6405743,0.023838595,9.374551195,6.78853E-07,,3.94383E-05,,3.87595E-05,,FALSE,5009.246,0,0,,0,0.5079335,,1.2660459,1.533247,0.022072772,1.555319772,,,,2.204378,15.671401,5027.121779,,0,,0.000561229,,0.000561229,,
10/14/2020 11:31,775,3532,,0.59062034,4625.1753,371.7008,9980,14976.8761,7.7101383,1.6405743,0.023826236,9.374538836,-1.14978E-05,,3.94355E-05,,5.09333E-05,,FALSE,5007.404,0,0,,0,0.5079335,,0.93571657,1.533247,0.022061327,1.555308327,,,,1.7545335,14.138154,5023.296688,,0,,0.000495894,,0.000495894,,
10/14/2020 11:31,775,3533,,0.59062034,4624.6094,363.3414,9997.71,14985.6608,7.7101383,1.6405743,0.023813302,9.374525902,-1.47233E-06,,3.94124E-05,,4.08847E-05,,FALSE,5005.3706,0,0,,0,0.5079335,,0.74458385,1.533247,0.022049353,1.555296353,,,,1.4958339,12.604907,5019.471341,,0,,0.000458192,,0.000458192,,
10/14/2020 11:31,775,3534,,0.59062034,4624.0435,344.982,10000,14969.0255,7.7101383,1.6405743,0.023800066,9.374512666,7.95657E-07,,3.94562E-05,,3.86605E-05,,FALSE,5003.2275,0,0,,0,0.5079335,,0.63463676,1.533247,0.022037096,1.555284096,,,,1.3470936,11.07166,5015.646254,,0,,0.000436618,,0.000436618,,
10/14/2020 11:31,807,3535,,0.59062034,4623.4775,366.6226,9980,14970.1001,7.7101383,1.6405745,0.023786686,9.374499486,-1.2265E-05,,3.94533E-05,,5.17184E-05,,FALSE,5001.021,0,0,,0,0.5079335,,0.5713832,1.533247,0.022024708,1.555271708,,,,1.2616193,9.538413,5011.821032,,0,,0.000424328,,0.000424328,,
10/14/2020 11:31,807,3536,,2.5892954,4620.9116,358.26318,9997.71,14976.88478,7.7101383,1.6405745,0.023773268,9.374486068,-1.97769E-06,,0.000172886,,0.000174864,,FALSE,4998.7783,0,0,,0,2.226794,,0.53522855,1.533247,0.022012284,1.555259284,,,,2.9311726,8.005166,5009.714639,,-0.816020528,,0.000417287,,0.816437815,,
10/14/2020 11:31,807,3537,,27.185236,4593.75,359.90378,10000,14953.65378,7.7101383,1.6405745,0.023762308,9.374475108,4.71783E-07,,0.001817966,,0.001817494,,FALSE,5000.0225,0,0,,0,23.379303,,1.2443231,1.533247,0.022002136,1.555249136,,,,25.044151,6.471919,5031.53857,,0.969234581,,0.000556405,,-0.968678176,,
10/14/2020 11:31,807,3538,,2.5892954,4591.184,351.54437,10000,14942.72837,7.7101383,1.6405745,0.023782961,9.374495761,-1.89036E-06,,0.000173281,,0.000175172,,FALSE,5007.8755,0,0,,0,2.226794,,10.630906,1.533247,0.022021258,1.555268258,,,,16.618017,4.938672,5029.432189,,10.04210967,,0.002422972,,-10.03968669,,
10/14/2020 11:31,807,3539,,7.035328,4584.173,373.18497,9980,14937.35797,7.7101383,1.6405745,0.02379149,9.37450429,-1.58815E-06,,0.000470989,,0.000472577,,FALSE,5012.1533,0,0,,0,6.050382,,7.0555544,1.533247,0.022029156,1.555276156,,,,15.590815,3.405425,5031.14954,,2.226445264,,0.001711504,,-2.22473376,,
10/14/2020 11:31,807,3540,,7.035328,4577.1616,364.82556,9997.71,14939.69716,7.7101383,1.6405745,0.023798516,9.374511316,3.0036E-06,,0.000470915,,0.000467911,,FALSE,5015.9985,0,0,,0,6.050382,,6.622867,1.533247,0.02203566,1.55528266,,,,14.996292,1.8721782,5032.86697,,0,,0.001624949,,0.001624949,,
10/14/2020 11:31,807,3541,,7.035328,4570.1504,346.46616,10000,14916.61656,7.7101383,1.6405745,0.02382025,9.37453305,-9.41657E-07,,0.000471644,,0.000472585,,FALSE,4993.2207,0,20,,20,6.050382,,0,1.533247,0.022055784,1.555302784,,,,21.02462,20.338932,5034.584252,,0,,0.000308924,,0.000308924,,
10/14/2020 11:31,807,3542,,7.035328,4563.139,368.10675,9980,14911.24575,7.7101383,1.6405745,0.023834756,9.374547556,-2.7009E-06,,0.000471814,,0.000474514,,FALSE,5002.1543,0,0,,0,6.050382,,8.93337,1.533247,0.022069216,1.555316216,,,,18.119564,18.805683,5039.079547,,0,,0.002081469,,0.002081469,,
10/14/2020 11:31,807,3543,,7.035328,4556.128,359.74734,9997.71,14913.58534,7.7101383,1.6405745,0.023845105,9.374557905,4.42342E-06,,0.00047174,,0.000467316,,FALSE,5007.0835,0,0,,0,6.050382,,7.7071214,1.533247,0.0220788,1.5553258,,,,16.440746,17.272434,5040.79668,,0,,0.001837497,,0.001837497,,
10/14/2020 11:31,807,3544,,7.035328,4649.1167,361.38794,9900,14910.50464,7.7101383,1.6405745,0.023853043,9.374565843,-2.57669E-06,,0.000471837,,0.000474414,,FALSE,5011.2993,0,0,,0,6.050382,,6.9937353,1.533247,0.022086151,1.555333151,,,,15.475306,15.739186,5042.513792,,0,,0.001695398,,0.001695398,,
10/14/2020 11:31,807,3545,,7.035328,4742.1055,363.02853,9807.71,14912.84403,7.7101383,1.6405745,0.023859566,9.374572366,2.78833E-06,,0.000471763,,0.000468975,,FALSE,5015.0757,0,0,,0,6.050382,,6.5540266,1.533247,0.022092188,1.555339188,,,,14.949568,14.205938,5044.231206,,0,,0.001607651,,0.001607651,,
10/14/2020 11:31,822,3546,,7.035328,4835.094,354.66913,9725.42,14915.18313,7.7101383,1.6405745,0.02386529,9.37457809,2.4471E-06,,0.000471689,,0.000469242,,FALSE,5018.604,0,0,,0,6.050382,,6.3062677,1.533247,0.02209749,1.55534449,,,,14.671583,12.67269,5045.948273,,0,,0.001558005,,0.001558005,,
10/14/2020 11:31,822,3547,,7.035328,4928.083,376.30972,9613.13,14917.52272,7.7101383,1.6405745,0.023870574,9.374583374,2.25852E-06,,0.000471615,,0.000469357,,FALSE,5021.988,0,0,,0,6.050382,,6.1617613,1.533247,0.022102384,1.555349384,,,,14.5381,11.139442,5047.665542,,0,,0.001528847,,0.001528847,,
10/14/2020 11:31,822,3548,,2.5892954,4915.517,367.95032,9640.84,14924.30732,7.7101383,1.6405745,0.023875616,9.374588416,7.43154E-07,,0.000173495,,0.000172752,,FALSE,5025.2915,0,0,,0,2.226794,,6.081591,1.533247,0.022107052,1.555354052,,,,10.661197,9.6061945,5045.558892,,1.815008232,,0.001513597,,-1.813494635,,
10/14/2020 11:31,822,3549,,2.5892954,4892.951,349.5909,9688.55,14931.0919,7.7101383,1.6405745,0.02387535,9.37458815,-3.92066E-08,,0.000173416,,0.000173456,,FALSE,5026.9795,0,0,,0,2.226794,,4.4657164,1.533247,0.022106806,1.555353806,,,,8.400167,8.072947,5043.452614,,0,,0.001193839,,0.001193839,,
10/14/2020 11:31,822,3550,,2.5892954,4860.3853,371.2315,9706.26,14937.8768,7.7101383,1.6405745,0.02387201,9.37458481,-4.9227E-07,,0.000173338,,0.00017383,,FALSE,5027.723,0,0,,0,2.226794,,3.5214868,1.533247,0.022103712,1.555350712,,,,7.08337,6.5396996,5041.34607,,0,,0.00100704,,0.00100704,,
10/14/2020 11:31,822,3551,,2.5892954,4857.8193,362.8721,9723.97,14944.6614,7.7101383,1.6405745,0.023866907,9.374579707,-7.52145E-07,,0.000173259,,0.000174011,,FALSE,5027.9185,0,0,,0,2.226794,,2.9730732,1.5332471,0.022098986,1.555346086,,,,6.3149915,5.0064526,5039.239944,,0,,0.000898631,,0.000898631,,
10/14/2020 11:31,822,3552,148,0.59062034,4857.2534,344.5127,9751.68,14953.4461,7.7101383,1.6405745,0.02386079,9.37457359,-6.96324E-07,,3.94973E-05,,4.01936E-05,,TRUE,5027.791,0,0,,0,0.5079335,,2.6501956,1.5332471,0.022093324,1.555340424,1.642411799,4.279778423,5.922190222,4.1506357,3.4732053,5035.414841,,0.449363182,,0.000835192,,-0.44852799,,
10/14/2020 11:31,822,3553,,0.59062034,4856.6875,366.1533,9739.39,14962.2308,7.7101383,1.6405745,0.02385179,9.37456459,-1.02451E-06,,3.94741E-05,,4.04986E-05,,FALSE,5026.7554,0,0,,0,0.5079335,,1.7423693,1.5332471,0.022084989,1.555332089,,,,2.8941152,1.9399585,5031.589474,,0,,0.0006554,,0.0006554,,
10/14/2020 11:31,838,3554,,0.59062034,4856.1216,357.79388,9757.1,14971.01548,7.7101383,1.6405745,0.023843966,9.374556766,-8.90641E-07,,3.94509E-05,,4.03416E-05,,FALSE,5003.9775,0,20,,20,0.5079335,,0,1.5332471,0.022077747,1.555324847,,,,3.379971,20.406712,5027.764183,,0,,0.000309347,,0.000309347,,
10/14/2020 11:31,854,3555,,0.59062034,4855.5557,379.43448,9744.81,14979.80018,7.7101383,1.6405745,0.02383403,9.37454683,-1.13106E-06,,3.94278E-05,,4.05588E-05,,FALSE,5002.619,0,0,,0,0.5079335,,1.4194204,1.5332471,0.022068545,1.555315645,,,,2.4464157,18.873463,5023.938879,,0,,0.000592112,,0.000592112,,
10/14/2020 11:31,854,3556,,0.59062034,4854.9897,371.07507,9762.52,14988.58477,7.7101383,1.6405746,0.02382289,9.37453579,-1.25675E-06,,3.94047E-05,,4.06614E-05,,FALSE,5000.8687,0,0,,0,0.5079335,,1.0271463,1.5332471,0.022058232,1.555305332,,,,1.9051447,17.340214,5020.114059,,0,,0.000514421,,0.000514421,,
10/14/2020 11:31,854,3557,,0.59062034,4854.424,352.71567,9790.2295,14997.36917,7.7101383,1.6405746,0.023811089,9.374523989,-1.3434E-06,,3.93816E-05,,4.0725E-05,,FALSE,4998.891,0,0,,0,0.5079335,,0.800054,1.5332471,0.022047304,1.555294404,,,,1.590977,15.806966,5016.288943,,0,,0.00046954,,0.00046954,,
10/14/2020 11:31,854,3558,,0.59062034,4853.858,374.35626,9777.939,15006.15326,7.7101383,1.6405746,0.02379893,9.37451183,-1.38421E-06,,3.93585E-05,,4.07428E-05,,FALSE,4999.559,0,0,,0,0.5079335,,0.6679553,1.5332471,0.022036046,1.555283146,,,,1.4089192,14.273718,5015.241637,,0,,0.000443296,,0.000443296,,
10/14/2020 11:31,854,3559,,0.59062034,4853.292,365.99686,9795.649,15014.93786,7.7101383,1.6405746,0.023786595,9.374499495,-1.40416E-06,,3.93355E-05,,4.07397E-05,,FALSE,5000.151,0,0,,0,0.5079335,,0.59163237,1.5332471,0.022024624,1.555271724,,,,1.3031958,12.74047,5014.194666,,0,,0.000428165,,0.000428165,,
10/14/2020 11:31,854,3560,,2.5892954,4850.726,347.63745,9823.359,15021.72245,7.7101383,1.6405746,0.023774182,9.374487082,-1.82959E-06,,0.00017237,,0.0001742,,FALSE,4997.9204,0,0,,0,2.226794,,0.547582,1.5332472,0.02201313,1.55526033,,,,2.9603949,11.207222,5012.088017,,-0.815921675,,0.000419554,,0.81634123,,
10/14/2020 11:31,854,3561,,27.185236,4823.5645,369.27805,9811.069,15003.91155,7.7101383,1.6405746,0.02376403,9.37447693,5.69988E-07,,0.001811877,,0.001811307,,FALSE,4999.164,0,0,,0,23.379303,,1.243603,1.5332472,0.02200373,1.55525093,,,,25.074091,9.673974,5033.912065,,0.969229398,,0.000556,,-0.968673398,,
10/14/2020 11:31,854,3562,,2.5892954,4820.9985,360.91864,9828.779,15010.69614,7.7101383,1.6405746,0.023783155,9.374496055,2.81889E-06,,0.000172497,,0.000169678,,FALSE,5009.6963,0,0,,0,2.226794,,10.532458,1.5332472,0.022021437,1.555268637,,,,16.746405,8.140726,5034.583431,,-31.50667296,,0.002400939,,31.5090739,,
10/14/2020 11:31,854,3563,,7.035328,4813.9873,342.55923,9856.489,15013.03553,7.7101383,1.6405746,0.023791188,9.374504088,3.4338E-06,,0.000468615,,0.000465181,,FALSE,5013.9575,0,0,,0,6.050382,,7.0388894,1.5332472,0.022028878,1.555276078,,,,15.7358675,6.607479,5036.300847,,2.226361646,,0.001706444,,-2.224655202,,
10/14/2020 11:31,854,3564,,7.035328,4806.976,364.19983,9844.199,15015.37483,7.7101383,1.6405746,0.023797853,9.374510753,2.84914E-06,,0.000468542,,0.000465692,,FALSE,5017.7944,0,0,,0,6.050382,,6.614592,1.5332472,0.022035047,1.555282247,,,,15.149621,5.074232,5038.018253,,0,,0.001621644,,0.001621644,,
10/14/2020 11:31,854,3565,,7.035328,4799.965,355.84042,9861.909,15017.71442,7.7101383,1.6405746,0.02380371,9.37451661,2.50343E-06,,0.000468469,,0.000465965,,FALSE,5021.3877,0,0,,0,6.050382,,6.3713098,1.5332472,0.02204047,1.55528767,,,,14.806651,3.5409849,5039.735336,,0,,0.00157282,,0.00157282,,
10/14/2020 11:31,854,3566,,7.035328,4792.9536,357.48102,9869.619,15020.05362,7.7101383,1.6405746,0.023809088,9.374521988,2.29908E-06,,0.000468396,,0.000466097,,FALSE,5024.843,0,0,,0,6.050382,,6.232854,1.5332472,0.02204545,1.55529265,,,,14.602133,2.0077379,5041.452871,,0,,0.001544822,,0.001544822,,
10/14/2020 11:31,869,3567,,7.035328,4785.9424,359.1216,9877.329,15022.393,7.7101383,1.6405746,0.02382794,9.37454084,8.05855E-06,,0.000468323,,0.000460264,,FALSE,5022.065,0,0,,0,6.050382,,0,1.5332474,0.022062907,1.555310307,,,,20.630453,0.47449055,5043.169944,,0,,0.000308399,,0.000308399,,
10/14/2020 11:31,869,3568,,7.035328,4778.931,349.62933,9895.039,15023.59933,7.7101383,0.5077049,0.023840746,8.241683946,-0.939093692,,0.000468285,,0.939561978,,FALSE,5007.9697,0,20,,20,6.050382,,8.682545,0.47449055,0.022074765,0.496565315,,,,17.976215,20,5045.945915,,0,,0.001819106,,0.001819106,,
10/14/2020 11:31,869,3569,,7.035328,4771.92,371.26993,9882.749,15025.93893,7.7101383,1.6405746,0.02385004,9.37456294,0.484219095,,0.000468212,,-0.483750883,,FALSE,5012.7583,0,0,,0,6.050382,,7.5665536,1.5332474,0.02208337,1.55533077,,,,16.43796,18.466751,5047.663011,,0,,0.00180715,,0.00180715,,
10/14/2020 11:31,869,3570,,7.035328,4764.9087,362.91052,9900.459,15028.27822,7.7101383,1.6405746,0.023857305,9.374570205,3.10564E-06,,0.000468139,,0.000465034,,FALSE,5016.9033,0,0,,0,6.050382,,6.9227877,1.5332474,0.022090098,1.555337498,,,,15.543463,16.933502,5049.380265,,0,,0.001679043,,0.001679043,,
10/14/2020 11:31,869,3571,,7.035328,4757.8975,344.55112,9928.169,15030.61762,7.7101383,1.6405746,0.023863388,9.374576288,2.60024E-06,,0.000468066,,0.000465466,,FALSE,5020.6777,0,0,,0,6.050382,,6.5523224,1.5332474,0.022095727,1.555343127,,,,15.019425,15.400254,5051.097379,,0,,0.00160513,,0.00160513,,
10/14/2020 11:31,869,3572,,2.5892954,4755.3315,366.1917,9915.879,15037.4022,7.7101383,1.6405746,0.023868764,9.374581664,7.92385E-07,,0.00017219,,0.000171398,,FALSE,5024.2314,0,0,,0,2.226794,,6.331714,1.5332474,0.022100708,1.555348108,,,,10.892406,13.867006,5048.990812,,1.815080175,,0.001562107,,-1.813518069,,
10/14/2020 11:31,869,3573,,2.5892954,4752.7656,357.8323,9933.589,15044.1869,7.7101383,1.6405746,0.023868851,9.374581751,1.2823E-08,,0.000172113,,0.0001721,,FALSE,5026.0454,0,0,,0,2.226794,,4.591938,1.5332474,0.022100786,1.555348186,,,,8.505161,12.333758,5046.884319,,0,,0.001218036,,0.001218036,,
10/14/2020 11:31,900,3574,,2.5892954,4750.1997,359.4729,9941.299,15050.9716,7.7101383,1.6405746,0.023865907,9.374578807,-4.33917E-07,,0.000172035,,0.000172469,,FALSE,5026.8545,0,0,,0,2.226794,,3.5868957,1.5332474,0.022098059,1.555345459,,,,7.1229606,10.80051,5044.777971,,0,,0.00101932,,0.00101932,,
10/14/2020 11:31,900,3575,,2.5892954,4747.634,361.1135,9949.009,15057.7565,7.7101383,1.6405746,0.023861228,9.374574128,-6.8962E-07,,0.000171958,,0.000172647,,FALSE,5027.08,0,0,,0,2.226794,,3.0036392,1.5332474,0.022093728,1.555341128,,,,6.324021,9.267262,5042.671283,,0,,0.00090408,,0.00090408,,
10/14/2020 11:31,900,3576,149,0.59062034,4747.068,352.7541,9966.719,15066.5411,7.7101383,1.6405746,0.023855565,9.374568465,-6.44651E-07,,3.92008E-05,,3.98454E-05,,TRUE,5026.9697,0,0,,0,0.5079335,,2.667558,1.5332474,0.022088485,1.555335885,1.595820667,4.168376057,5.764196723,4.1423078,7.7340145,5038.846022,,0.449344668,,0.000838068,,-0.448506601,,
10/14/2020 11:31,900,3577,,0.59062034,4746.502,374.39468,9954.429,15075.32568,7.7101383,1.6405746,0.023847183,9.374560083,-9.54172E-07,,3.91779E-05,,4.01321E-05,,FALSE,5025.9404,0,0,,0,0.5079335,,1.7485498,1.5332474,0.022080725,1.555328125,,,,2.8796108,6.2007675,5035.020778,,0,,0.00065618,,0.00065618,,
10/14/2020 11:31,900,3578,,0.59062034,4745.936,366.03528,9972.139,15084.11028,7.7101383,1.6405747,0.02383726,9.37455026,-1.11821E-06,,3.91551E-05,,4.02733E-05,,FALSE,5024.378,0,0,,0,0.5079335,,1.2152885,1.5332474,0.022071538,1.555318938,,,,2.1501844,4.6675205,5031.195705,,0,,0.000550686,,0.000550686,,
10/14/2020 11:31,900,3579,,0.59062034,4745.37,347.67587,9999.849,15092.89487,7.7101383,1.6405747,0.023826472,9.374539472,-1.22806E-06,,3.91323E-05,,4.03604E-05,,FALSE,5022.5073,0,0,,0,0.5079335,,0.90723747,1.5332474,0.022061547,1.555308947,,,,1.7288189,3.134273,5027.370392,,0,,0.000489828,,0.000489828,,
10/14/2020 11:31,916,3580,,0.59062034,4744.804,369.31647,9980,15094.12047,7.7101383,1.6405747,0.023815207,9.374528207,-9.19142E-06,,3.91292E-05,,4.83206E-05,,FALSE,5020.459,0,0,,0,0.5079335,,0.7295955,1.5332474,0.022051116,1.555298516,,,,1.4851059,1.6010258,5023.545132,,0,,0.000454837,,0.000454837,,
10/14/2020 11:31,916,3581,,0.59062034,4744.2383,360.95706,9997.71,15102.90536,7.7101383,1.6405747,0.023805046,9.374518046,-1.15665E-06,,3.91064E-05,,4.02631E-05,,FALSE,4997.681,0,20,,20,0.5079335,,0,1.5332474,0.022041708,1.555289108,,,,1.9709978,20.067778,5019.719776,,0,,0.000309836,,0.000309836,,
10/14/2020 11:31,916,3582,,0.59062034,4743.6724,362.59766,10000,15106.27006,7.7101383,1.6405747,0.023794191,9.374507191,-3.22614E-06,,3.90977E-05,,4.23238E-05,,FALSE,4998.5127,0,0,,0,0.5079335,,0.8317232,1.5332474,0.022031657,1.555279057,,,,1.6251765,18.534529,5018.672406,,0,,0.000475624,,0.000475624,,
10/14/2020 11:31,916,3583,,0.59062034,4743.1064,364.23825,10000,15107.34465,7.7101383,1.6405747,0.023782963,9.374495963,-1.04486E-05,,3.90949E-05,,4.95436E-05,,FALSE,4999.1987,0,0,,0,0.5079335,,0.686235,1.5332475,0.022021262,1.555268762,,,,1.4248539,17.00128,5017.624834,,0,,0.000446726,,0.000446726,,
10/14/2020 11:31,916,3584,,2.5892954,4740.5405,355.87885,10000,15096.41935,7.7101383,1.6405747,0.02377154,9.37448454,1.04555E-06,,0.000171517,,0.000170472,,FALSE,4999.8003,0,0,,0,2.226794,,0.601495,1.5332475,0.022010684,1.555258184,,,,3.0281425,15.468032,5018.296475,,2.559196838,,0.000429778,,-2.55876706,,
10/14/2020 11:31,916,3585,,27.185236,4713.379,377.51944,9980,15070.89844,7.7101383,1.6405747,0.023762157,9.374475157,3.67659E-07,,0.001803823,,0.001803456,,FALSE,5001.078,0,0,,0,23.379303,,1.2780008,1.5332475,0.022001997,1.555249497,,,,25.107443,13.934784,5040.120227,,0.969242526,,0.000562139,,-0.968680387,,
